generation,wall_time_s,archive_size,qd_score,max_fitness,mean_fitness,mean_fitness_top_k,extinction_event,trigger_recent_rate,trigger_historical_rate,trigger_ratio,trigger_fired,d_min_recent_volatility,d_min_historical_volatility,d_min_volatility_ratio,d_min_trigger_fired,extinction_remaining_prop,latent_bbox_volume,latent_space_diameter,latent_pca_volume,repertoire_d_min,archive_n_occupied,archive_coverage,archive_occupancy_entropy
300,202.12123107910156,1024,-56410.6796875,-12.395768165588379,-55.08855438232422,-35.449466705322266,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.022823473438620567,1.2878202199935913,13186.0439453125,0.1258547157049179,1024,1.0,4.262845993041992
305,203.10372924804688,1024,-55787.56640625,-12.395768165588379,-54.480045318603516,-35.166015625,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.023717312142252922,1.5239160060882568,15007.7861328125,0.1283419132232666,1024,1.0,4.287745475769043
310,204.0859832763672,1024,-55204.3203125,-12.395768165588379,-53.91046905517578,-34.790245056152344,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.02976945973932743,1.5465455055236816,16387.328125,0.12849754095077515,1024,1.0,4.311330318450928
315,205.0701141357422,1024,-54745.56640625,-12.395768165588379,-53.462467193603516,-34.620601654052734,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.03238125145435333,1.2791866064071655,18364.111328125,0.13076531887054443,1024,1.0,4.302455425262451
320,206.08021545410156,1024,-54304.15625,-12.395768165588379,-53.031402587890625,-34.077972412109375,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.03767893835902214,1.5465455055236816,19979.0625,0.13244517147541046,1024,1.0,4.3418684005737305
325,207.11911010742188,1024,-53764.390625,-12.395768165588379,-52.50428771972656,-33.63378143310547,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.04806013032793999,1.5103471279144287,21649.98828125,0.13451965153217316,1024,1.0,4.254152774810791
330,208.10308837890625,1024,-53888.421875,-12.395768165588379,-52.62541198730469,-33.53636932373047,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.04806013032793999,1.435634970664978,22809.646484375,0.13532526791095734,1024,1.0,4.265622138977051
335,209.0892333984375,1024,-53839.72265625,-12.395768165588379,-52.57785415649414,-33.158382415771484,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.05357738211750984,1.435634970664978,24947.78125,0.13735461235046387,1024,1.0,4.27926778793335
340,210.17039489746094,1024,-53667.40625,-12.395768165588379,-52.409576416015625,-33.2836799621582,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.05541094020009041,1.438552737236023,27335.236328125,0.13862432539463043,1024,1.0,4.283982753753662
345,211.3052215576172,1024,-53162.328125,-12.395768165588379,-51.91633605957031,-32.652130126953125,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.05279449746012688,1.4023780822753906,25721.2109375,0.1404719203710556,1024,1.0,4.2769670486450195
350,212.44406127929688,1024,-52916.828125,-12.395768165588379,-51.67658996582031,-32.69700241088867,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.04557802155613899,1.5465455055236816,25970.263671875,0.1392773538827896,1024,1.0,4.277698993682861
355,213.5713653564453,1024,-52792.7265625,-12.395768165588379,-51.555397033691406,-32.66335678100586,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.04955194145441055,1.2954883575439453,25823.337890625,0.13989461958408356,1024,1.0,4.290021896362305
360,214.71682739257812,1024,-52224.4140625,-12.395768165588379,-51.000404357910156,-32.36155319213867,False,nan,nan,nan,False,nan,nan,nan,False,nan,0.049907080829143524,1.4540568590164185,25790.640625,0.1399325728416443,1024,1.0,4.281393527984619
365,230.5133514404297,1024,-56928.2109375,-12.395768165588379,-55.593955993652344,-33.95283889770508,False,nan,nan,nan,False,nan,nan,nan,False,nan,601.4266967773438,5.309779167175293,94340944.0,0.28310930728912354,1024,1.0,4.206437110900879
370,231.49229431152344,1024,-58062.88671875,-12.395768165588379,-56.7020378112793,-33.18317413330078,False,nan,nan,nan,False,nan,nan,nan,False,nan,794.6544799804688,5.562087535858154,114926328.0,0.294789582490921,1024,1.0,4.336158752441406
375,232.48716735839844,1024,-58471.1484375,-12.395768165588379,-57.100730895996094,-33.60604476928711,False,nan,nan,nan,False,nan,nan,nan,False,nan,1395.2686767578125,5.491857528686523,177665600.0,0.3073660135269165,1024,1.0,3.9198503494262695
380,233.4675750732422,1024,-58493.3359375,-12.395768165588379,-57.122398376464844,-32.5977783203125,False,nan,nan,nan,False,nan,nan,nan,False,nan,1973.7293701171875,5.491857528686523,223966160.0,0.3152886927127838,1024,1.0,3.9567198753356934
385,234.4917755126953,1024,-58438.875,-12.395768165588379,-57.0692138671875,-32.61573028564453,False,nan,nan,nan,False,nan,nan,nan,False,nan,3387.243896484375,5.084654331207275,272962592.0,0.32071688771247864,1024,1.0,3.977803945541382
390,235.48748779296875,1024,-58665.328125,-12.395768165588379,-57.29035949707031,-32.52113723754883,False,nan,nan,nan,False,nan,nan,nan,False,nan,3924.98388671875,5.4631876945495605,340379488.0,0.32854294776916504,1024,1.0,4.012775897979736
395,236.47091674804688,1024,-58272.015625,-12.395768165588379,-56.90626525878906,-31.83277130126953,False,nan,nan,nan,False,nan,nan,nan,False,nan,3905.725830078125,5.8312153816223145,381912672.0,0.3326573371887207,1024,1.0,4.038492202758789
400,237.477783203125,1024,-58162.69921875,-12.395768165588379,-56.79951095581055,-31.30670738220215,False,nan,nan,nan,False,nan,nan,nan,False,nan,4194.94775390625,5.57442045211792,422868544.0,0.33745452761650085,1024,1.0,4.066666603088379
405,238.46827697753906,1024,-58134.02734375,-12.395768165588379,-56.77151107788086,-31.031721115112305,False,nan,nan,nan,False,nan,nan,nan,False,nan,4169.17041015625,5.432415962219238,444504768.0,0.3388822078704834,1024,1.0,4.106908321380615
410,239.5442352294922,1024,-58127.7734375,-12.395768165588379,-56.765403747558594,-31.286094665527344,False,nan,nan,nan,False,nan,nan,nan,False,nan,4169.17041015625,5.8980021476745605,490205600.0,0.34014108777046204,1024,1.0,4.117833137512207
415,240.71524047851562,1024,-57844.921875,-12.395768165588379,-56.48918151855469,-30.99486541748047,False,nan,nan,nan,False,nan,nan,nan,False,nan,4169.17041015625,5.713582992553711,535256832.0,0.34599003195762634,1024,1.0,4.131977081298828
420,241.85194396972656,1024,-57705.25,-12.395768165588379,-56.352783203125,-30.649158477783203,False,nan,nan,nan,False,nan,nan,nan,False,nan,6098.24951171875,5.4498138427734375,629210816.0,0.34820500016212463,1024,1.0,4.148749351501465
425,242.98960876464844,1024,-57608.546875,-12.395768165588379,-56.25834655761719,-30.34848976135254,False,nan,nan,nan,False,nan,nan,nan,False,nan,7283.83544921875,5.631073474884033,699510016.0,0.34740328788757324,1024,1.0,4.143937110900879
430,244.12730407714844,1024,-58101.24609375,-12.395768165588379,-56.739498138427734,-30.55443000793457,False,nan,nan,nan,False,nan,nan,nan,False,nan,7283.83544921875,5.606346607208252,747684864.0,0.353320837020874,1024,1.0,4.154202461242676
435,245.2473907470703,1024,-57526.3515625,-12.395768165588379,-56.178077697753906,-29.80784797668457,False,nan,nan,nan,False,nan,nan,nan,False,nan,7434.73193359375,5.6150617599487305,818114816.0,0.3528445065021515,1024,1.0,4.158383369445801
440,246.3941192626953,1024,-57133.09375,-12.303945541381836,-55.794036865234375,-29.340818405151367,False,nan,nan,nan,False,nan,nan,nan,False,nan,7560.33056640625,5.1280598640441895,858472256.0,0.3527136743068695,1024,1.0,4.126012325286865
445,247.51278686523438,1024,-57314.08203125,-12.303945541381836,-55.97078323364258,-29.148714065551758,False,nan,nan,nan,False,nan,nan,nan,False,nan,7606.80224609375,5.816921234130859,910210048.0,0.3541622459888458,1024,1.0,4.155718803405762
450,248.6574249267578,1024,-57382.06640625,-12.303945541381836,-56.037174224853516,-29.248489379882812,False,nan,nan,nan,False,nan,nan,nan,False,nan,7631.89697265625,5.651221752166748,1046924352.0,0.35588231682777405,1024,1.0,4.1686177253723145
455,268.5298156738281,1024,-57358.0546875,-12.303945541381836,-56.01372528076172,-31.3140811920166,False,nan,nan,nan,False,nan,nan,nan,False,nan,54317.00390625,9.448792457580566,980950336.0,0.30093687772750854,1024,1.0,4.327033519744873
460,269.5124206542969,1024,-57072.92578125,-12.303945541381836,-55.73527908325195,-31.394407272338867,False,nan,nan,nan,False,nan,nan,nan,False,nan,83421.7578125,9.641426086425781,1788090240.0,0.3283984959125519,1024,1.0,4.251070499420166
465,270.5137939453125,1024,-57071.83984375,-12.303945541381836,-55.73421859741211,-31.675472259521484,False,nan,nan,nan,False,nan,nan,nan,False,nan,115554.515625,9.486289024353027,2261460224.0,0.3467634618282318,1024,1.0,4.075780868530273
470,271.5404052734375,1024,-56721.421875,-12.303945541381836,-55.39201354980469,-31.676971435546875,False,nan,nan,nan,False,nan,nan,nan,False,nan,118222.296875,6.1504669189453125,2601235712.0,0.35607147216796875,1024,1.0,4.111958026885986
475,272.5196533203125,1024,-56736.5390625,-12.303945541381836,-55.406776428222656,-31.816492080688477,False,nan,nan,nan,False,nan,nan,nan,False,nan,171992.828125,9.641426086425781,3512191232.0,0.3639182150363922,1024,1.0,4.127022743225098
480,273.5011901855469,1024,-56461.21875,-12.303945541381836,-55.137908935546875,-31.327425003051758,False,nan,nan,nan,False,nan,nan,nan,False,nan,201295.84375,10.156353950500488,4027801600.0,0.372262567281723,1024,1.0,4.1348185539245605
485,274.5267333984375,1024,-56420.21875,-12.303945541381836,-55.097869873046875,-31.388643264770508,False,nan,nan,nan,False,nan,nan,nan,False,nan,211902.125,9.486289024353027,4797322240.0,0.3825048506259918,1024,1.0,4.1107635498046875
490,275.51318359375,1024,-56281.1484375,-12.303945541381836,-54.962059020996094,-31.580644607543945,False,nan,nan,nan,False,nan,nan,nan,False,nan,215541.328125,5.160153865814209,5449636352.0,0.3865327835083008,1024,1.0,4.118078708648682
495,276.5032958984375,1024,-55869.859375,-12.303945541381836,-54.56040954589844,-30.893308639526367,False,nan,nan,nan,False,nan,nan,nan,False,nan,224462.453125,9.71479606628418,5833733632.0,0.39170828461647034,1024,1.0,4.128340721130371
500,277.4844970703125,1024,-55465.8125,-12.303945541381836,-54.16583251953125,-30.391010284423828,False,nan,nan,nan,False,nan,nan,nan,False,nan,251107.828125,9.003240585327148,6450515968.0,0.396564245223999,1024,1.0,4.151800155639648
505,278.4674987792969,1024,-55616.13671875,-12.303945541381836,-54.3126335144043,-30.400239944458008,False,nan,nan,nan,False,nan,nan,nan,False,nan,279814.65625,6.579168319702148,7506074112.0,0.3999805450439453,1024,1.0,4.1243577003479
510,279.62060546875,1024,-55716.99609375,-12.303945541381836,-54.411128997802734,-30.39711570739746,False,nan,nan,nan,False,nan,nan,nan,False,nan,280716.53125,7.287103176116943,7956253184.0,0.39664140343666077,1024,1.0,4.110144138336182
515,280.78564453125,1024,-55737.91015625,-12.303945541381836,-54.43155288696289,-30.905088424682617,False,nan,nan,nan,False,nan,nan,nan,False,nan,281386.03125,6.413627624511719,8798899200.0,0.4076072871685028,1024,1.0,4.104269981384277
520,281.91864013671875,1024,-55321.0078125,-12.303945541381836,-54.02442169189453,-30.735706329345703,False,nan,nan,nan,False,nan,nan,nan,False,nan,311525.0625,6.563495635986328,9821859840.0,0.408566951751709,1024,1.0,4.050358295440674
525,283.053466796875,1024,-55367.546875,-12.303945541381836,-54.06986999511719,-30.5628662109375,False,nan,nan,nan,False,nan,nan,nan,False,nan,311525.0625,6.39249849319458,10205152256.0,0.4132407605648041,1024,1.0,4.055202960968018
530,284.189453125,1024,-55402.5625,-12.303945541381836,-54.10406494140625,-30.590654373168945,False,nan,nan,nan,False,nan,nan,nan,False,nan,979785.875,25.121417999267578,20090619904.0,0.41512739658355713,1024,1.0,4.0473833084106445
535,285.3290710449219,1024,-55191.05078125,-12.303945541381836,-53.89751052856445,-30.59430694580078,False,nan,nan,nan,False,nan,nan,nan,False,nan,1356478.25,27.143362045288086,26864392192.0,0.41414156556129456,1024,1.0,4.012662410736084
540,286.45526123046875,1024,-55093.9609375,-12.303945541381836,-53.802696228027344,-30.924907684326172,False,nan,nan,nan,False,nan,nan,nan,False,nan,1390279.5,27.143362045288086,27481880576.0,0.4215995967388153,1024,1.0,4.004485607147217
